ROUND = 3367, SUM = 11396433, bChange = 0.00253565, totNum = 9
ROUND = 3368, SUM = 11396433, bChange = 0.00253565, totNum = 9
ROUND = 3369, SUM = 11396433.0000001, bChange = 0.00253565, totNum = 9
ROUND = 3370, SUM = 11396433, bChange = 0.00253564, totNum = 9
ROUND = 3371, SUM = 11396433, bChange = 0.00253564, totNum = 9
ROUND = 3372, SUM = 11396433.0000001, bChange = 0.00253564, totNum = 9
ROUND = 3373, SUM = 11396433, bChange = 0.00253564, totNum = 9
ROUND = 3374, SUM = 11396433, bChange = 0.00253564, totNum = 9
ROUND = 3375, SUM = 11396433, bChange = 0.00253564, totNum = 9
ROUND = 3376, SUM = 11396433, bChange = 0.00253564, totNum = 9
ROUND = 3377, SUM = 11396433, bChange = 0.00253564, totNum = 9
ROUND = 3378, SUM = 11396433.0000001, bChange = 0.00253564, totNum = 9
ROUND = 3379, SUM = 11396433, bChange = 0.00253564, totNum = 9
ROUND = 3380, SUM = 11396433, bChange = 0.00253563, totNum = 9
ROUND = 3381, SUM = 11396433, bChange = 0.00253563, totNum = 9
ROUND = 3382, SUM = 11396433.0000001, bChange = 0.00253563, totNum = 9
ROUND = 3383, SUM = 11396433, bChange = 0.00253563, totNum = 9
ROUND = 3384, SUM = 11396433, bChange = 0.00253563, totNum = 9
ROUND = 3385, SUM = 11396433.0000001, bChange = 0.00253563, totNum = 9
ROUND = 3386, SUM = 11396433, bChange = 0.00253563, totNum = 9
ROUND = 3387, SUM = 11396433, bChange = 0.00253563, totNum = 9
ROUND = 3388, SUM = 11396433, bChange = 0.00253563, totNum = 9
ROUND = 3389, SUM = 11396433, bChange = 0.00253563, totNum = 9
ROUND = 3390, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3391, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3392, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3393, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3394, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3395, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3396, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3397, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3398, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3399, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3400, SUM = 11396433, bChange = 0.00253562, totNum = 9
ROUND = 3401, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3402, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3403, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3404, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3405, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3406, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3407, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3408, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3409, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3410, SUM = 11396433, bChange = 0.00253561, totNum = 9
ROUND = 3411, SUM = 11396433.0000001, bChange = 0.00253561, totNum = 9
ROUND = 3412, SUM = 11396433, bChange = 0.0025356, totNum = 9
ROUND = 3413, SUM = 11396433, bChange = 0.0025356, totNum = 9
ROUND = 3414, SUM = 11396433.0000001, bChange = 0.0025356, totNum = 9
ROUND = 3415, SUM = 11396433, bChange = 0.0025356, totNum = 9
ROUND = 3416, SUM = 11396433, bChange = 0.0025356, totNum = 9
ROUND = 3417, SUM = 11396433.0000001, bChange = 0.0025356, totNum = 9
ROUND = 3418, SUM = 11396433.0000001, bChange = 0.0025356, totNum = 9
ROUND = 3419, SUM = 11396433.0000001, bChange = 0.0025356, totNum = 9
ROUND = 3420, SUM = 11396433, bChange = 0.0025356, totNum = 9
ROUND = 3421, SUM = 11396433, bChange = 0.0025356, totNum = 9
ROUND = 3422, SUM = 11396433, bChange = 0.0025356, totNum = 9
ROUND = 3423, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3424, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3425, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3426, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3427, SUM = 11396433.0000001, bChange = 0.00253559, totNum = 9
ROUND = 3428, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3429, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3430, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3431, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3432, SUM = 11396433.0000001, bChange = 0.00253559, totNum = 9
ROUND = 3433, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3434, SUM = 11396433, bChange = 0.00253559, totNum = 9
ROUND = 3435, SUM = 11396433, bChange = 0.00253558, totNum = 9
ROUND = 3436, SUM = 11396433, bChange = 0.00253558, totNum = 9
ROUND = 3437, SUM = 11396433, bChange = 0.00253558, totNum = 9
ROUND = 3438, SUM = 11396433, bChange = 0.00253558, totNum = 9
ROUND = 3439, SUM = 11396433, bChange = 0.00253558, totNum = 9
ROUND = 3440, SUM = 11396433, bChange = 0.00253558, totNum = 9
ROUND = 3441, SUM = 11396433.0000001, bChange = 0.00253558, totNum = 9
ROUND = 3442, SUM = 11396433.0000001, bChange = 0.00253558, totNum = 9
ROUND = 3443, SUM = 11396433, bChange = 0.00253558, totNum = 9
ROUND = 3444, SUM = 11396433, bChange = 0.00253558, totNum = 9
ROUND = 3445, SUM = 11396433.0000001, bChange = 0.00253558, totNum = 9
ROUND = 3446, SUM = 11396433.0000001, bChange = 0.00253557, totNum = 9
ROUND = 3447, SUM = 11396433, bChange = 0.00253557, totNum = 9
ROUND = 3448, SUM = 11396433, bChange = 0.00253557, totNum = 9
ROUND = 3449, SUM = 11396433, bChange = 0.00253557, totNum = 9
ROUND = 3450, SUM = 11396433.0000001, bChange = 0.00253557, totNum = 9
ROUND = 3451, SUM = 11396433, bChange = 0.00253557, totNum = 9
ROUND = 3452, SUM = 11396433.0000001, bChange = 0.00253557, totNum = 9
ROUND = 3453, SUM = 11396433, bChange = 0.00253557, totNum = 9
ROUND = 3454, SUM = 11396433, bChange = 0.00253557, totNum = 9
ROUND = 3455, SUM = 11396433, bChange = 0.00253557, totNum = 9
ROUND = 3456, SUM = 11396433, bChange = 0.00253557, totNum = 9
ROUND = 3457, SUM = 11396433.0000001, bChange = 0.00253557, totNum = 9
ROUND = 3458, SUM = 11396433, bChange = 0.00253557, totNum = 9
ROUND = 3459, SUM = 11396433, bChange = 0.00253556, totNum = 9
ROUND = 3460, SUM = 11396433, bChange = 0.00253556, totNum = 9
ROUND = 3461, SUM = 11396433.0000001, bChange = 0.00253556, totNum = 9
ROUND = 3462, SUM = 11396433, bChange = 0.00253556, totNum = 9
ROUND = 3463, SUM = 11396433.0000001, bChange = 0.00253556, totNum = 9
ROUND = 3464, SUM = 11396433.0000001, bChange = 0.00253556, totNum = 9
ROUND = 3465, SUM = 11396433, bChange = 0.00253556, totNum = 9
ROUND = 3466, SUM = 11396433, bChange = 0.00253556, totNum = 9
ROUND = 3467, SUM = 11396433.0000001, bChange = 0.00253556, totNum = 9
ROUND = 3468, SUM = 11396433, bChange = 0.00253556, totNum = 9
ROUND = 3469, SUM = 11396433, bChange = 0.00253556, totNum = 9
ROUND = 3470, SUM = 11396433, bChange = 0.00253556, totNum = 9
ROUND = 3471, SUM = 11396433, bChange = 0.00253556, totNum = 9
ROUND = 3472, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3473, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3474, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3475, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3476, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3477, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3478, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3479, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3480, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3481, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3482, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3483, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3484, SUM = 11396433, bChange = 0.00253555, totNum = 9
ROUND = 3485, SUM = 11396433, bChange = 0.00253554, totNum = 9
ROUND = 3486, SUM = 11396433, bChange = 0.00253554, totNum = 9
ROUND = 3487, SUM = 11396433, bChange = 0.00253554, totNum = 9
ROUND = 3488, SUM = 11396433, bChange = 0.00253554, totNum = 8
ROUND = 3489, SUM = 11396433, bChange = 0.00253554, totNum = 8
ROUND = 3490, SUM = 11396433, bChange = 0.00253554, totNum = 8
ROUND = 3491, SUM = 11396433, bChange = 0.00253554, totNum = 8
ROUND = 3492, SUM = 11396433, bChange = 0.00253554, totNum = 7
ROUND = 3493, SUM = 11396433, bChange = 0.00253554, totNum = 7
ROUND = 3494, SUM = 11396433, bChange = 0.00253554, totNum = 7
ROUND = 3495, SUM = 11396433, bChange = 0.00253554, totNum = 7
ROUND = 3496, SUM = 11396433.0000001, bChange = 0.00253554, totNum = 7
ROUND = 3497, SUM = 11396433, bChange = 0.00253554, totNum = 7
ROUND = 3498, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3499, SUM = 11396433.0000001, bChange = 0.00253553, totNum = 7
ROUND = 3500, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3501, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3502, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3503, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3504, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3505, SUM = 11396433.0000001, bChange = 0.00253553, totNum = 7
ROUND = 3506, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3507, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3508, SUM = 11396433.0000001, bChange = 0.00253553, totNum = 7
ROUND = 3509, SUM = 11396433.0000001, bChange = 0.00253553, totNum = 7
ROUND = 3510, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3511, SUM = 11396433, bChange = 0.00253553, totNum = 7
ROUND = 3512, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3513, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3514, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3515, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3516, SUM = 11396433.0000001, bChange = 0.00253552, totNum = 7
ROUND = 3517, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3518, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3519, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3520, SUM = 11396433.0000001, bChange = 0.00253552, totNum = 7
ROUND = 3521, SUM = 11396433.0000001, bChange = 0.00253552, totNum = 7
ROUND = 3522, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3523, SUM = 11396433.0000001, bChange = 0.00253552, totNum = 7
ROUND = 3524, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3525, SUM = 11396433.0000001, bChange = 0.00253552, totNum = 7
ROUND = 3526, SUM = 11396433, bChange = 0.00253552, totNum = 7
ROUND = 3527, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3528, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3529, SUM = 11396433.0000001, bChange = 0.00253551, totNum = 7
ROUND = 3530, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3531, SUM = 11396433.0000001, bChange = 0.00253551, totNum = 7
ROUND = 3532, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3533, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3534, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3535, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3536, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3537, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3538, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3539, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3540, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3541, SUM = 11396433, bChange = 0.00253551, totNum = 7
ROUND = 3542, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3543, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3544, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3545, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3546, SUM = 11396433.0000001, bChange = 0.0025355, totNum = 7
ROUND = 3547, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3548, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3549, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3550, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3551, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3552, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3553, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3554, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3555, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3556, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3557, SUM = 11396433, bChange = 0.0025355, totNum = 7
ROUND = 3558, SUM = 11396433, bChange = 0.00253549, totNum = 7
ROUND = 3559, SUM = 11396433, bChange = 0.00253549, totNum = 7
ROUND = 3560, SUM = 11396433, bChange = 0.0017579, totNum = 6
ROUND = 3561, SUM = 11396433, bChange = 0.00175791, totNum = 6
ROUND = 3562, SUM = 11396433, bChange = 0.00175792, totNum = 6
ROUND = 3563, SUM = 11396433, bChange = 0.00175793, totNum = 6
ROUND = 3564, SUM = 11396433, bChange = 0.00175794, totNum = 6
ROUND = 3565, SUM = 11396433, bChange = 0.00175795, totNum = 6
ROUND = 3566, SUM = 11396433, bChange = 0.00175796, totNum = 6
ROUND = 3567, SUM = 11396433, bChange = 0.00175797, totNum = 6
ROUND = 3568, SUM = 11396433.0000001, bChange = 0.00175798, totNum = 6
ROUND = 3569, SUM = 11396433, bChange = 0.00175799, totNum = 6
ROUND = 3570, SUM = 11396433, bChange = 0.001758, totNum = 6
ROUND = 3571, SUM = 11396433, bChange = 0.00175801, totNum = 6
ROUND = 3572, SUM = 11396433, bChange = 0.00175802, totNum = 6
ROUND = 3573, SUM = 11396433, bChange = 0.00175803, totNum = 6
ROUND = 3574, SUM = 11396433, bChange = 0.00175804, totNum = 6
ROUND = 3575, SUM = 11396433, bChange = 0.00175805, totNum = 6
ROUND = 3576, SUM = 11396433, bChange = 0.00175806, totNum = 6
ROUND = 3577, SUM = 11396433, bChange = 0.00175807, totNum = 6
ROUND = 3578, SUM = 11396433.0000001, bChange = 0.00175808, totNum = 6
ROUND = 3579, SUM = 11396433.0000001, bChange = 0.00175809, totNum = 6
ROUND = 3580, SUM = 11396433, bChange = 0.0017581, totNum = 6
ROUND = 3581, SUM = 11396433, bChange = 0.00175811, totNum = 6
ROUND = 3582, SUM = 11396433.0000001, bChange = 0.00175812, totNum = 6
ROUND = 3583, SUM = 11396433, bChange = 0.00175813, totNum = 6
ROUND = 3584, SUM = 11396433, bChange = 0.00175814, totNum = 6
ROUND = 3585, SUM = 11396433, bChange = 0.00175815, totNum = 6
ROUND = 3586, SUM = 11396433, bChange = 0.00175816, totNum = 6
ROUND = 3587, SUM = 11396433, bChange = 0.00175816, totNum = 6
ROUND = 3588, SUM = 11396433, bChange = 0.00175817, totNum = 6
ROUND = 3589, SUM = 11396433, bChange = 0.00175818, totNum = 6
ROUND = 3590, SUM = 11396433.0000001, bChange = 0.00175819, totNum = 6
ROUND = 3591, SUM = 11396433.0000001, bChange = 0.0017582, totNum = 6
ROUND = 3592, SUM = 11396433, bChange = 0.00175821, totNum = 6
ROUND = 3593, SUM = 11396433.0000001, bChange = 0.00175822, totNum = 6
ROUND = 3594, SUM = 11396433, bChange = 0.00175823, totNum = 6
ROUND = 3595, SUM = 11396433, bChange = 0.00175824, totNum = 6
ROUND = 3596, SUM = 11396433, bChange = 0.00175825, totNum = 6
ROUND = 3597, SUM = 11396433, bChange = 0.00175826, totNum = 6
ROUND = 3598, SUM = 11396433, bChange = 0.00175827, totNum = 6
ROUND = 3599, SUM = 11396433, bChange = 0.00175828, totNum = 6
ROUND = 3600, SUM = 11396433, bChange = 0.00175829, totNum = 6
ROUND = 3601, SUM = 11396433, bChange = 0.0017583, totNum = 6
ROUND = 3602, SUM = 11396433.0000001, bChange = 0.00175831, totNum = 6
ROUND = 3603, SUM = 11396433, bChange = 0.00175832, totNum = 6
ROUND = 3604, SUM = 11396433, bChange = 0.00175833, totNum = 6
ROUND = 3605, SUM = 11396433, bChange = 0.00175834, totNum = 6
ROUND = 3606, SUM = 11396433, bChange = 0.00175835, totNum = 6
ROUND = 3607, SUM = 11396433, bChange = 0.00175836, totNum = 6
ROUND = 3608, SUM = 11396433, bChange = 0.00175837, totNum = 6
ROUND = 3609, SUM = 11396433, bChange = 0.00175837, totNum = 6
ROUND = 3610, SUM = 11396433, bChange = 0.00175838, totNum = 6
ROUND = 3611, SUM = 11396433, bChange = 0.00175839, totNum = 6
ROUND = 3612, SUM = 11396433, bChange = 0.0017584, totNum = 6
ROUND = 3613, SUM = 11396433, bChange = 0.00175841, totNum = 6
ROUND = 3614, SUM = 11396433, bChange = 0.00175842, totNum = 6
ROUND = 3615, SUM = 11396433, bChange = 0.00175843, totNum = 6
ROUND = 3616, SUM = 11396433, bChange = 0.00175844, totNum = 6
ROUND = 3617, SUM = 11396433, bChange = 0.00175845, totNum = 6
ROUND = 3618, SUM = 11396433.0000001, bChange = 0.00175846, totNum = 6
ROUND = 3619, SUM = 11396433, bChange = 0.00175847, totNum = 6
ROUND = 3620, SUM = 11396433, bChange = 0.00175848, totNum = 6
ROUND = 3621, SUM = 11396433, bChange = 0.00175849, totNum = 6
ROUND = 3622, SUM = 11396433, bChange = 0.0017585, totNum = 6
ROUND = 3623, SUM = 11396433, bChange = 0.0017585, totNum = 6
ROUND = 3624, SUM = 11396433, bChange = 0.00175851, totNum = 6
ROUND = 3625, SUM = 11396433, bChange = 0.00175852, totNum = 6
ROUND = 3626, SUM = 11396433, bChange = 0.00175853, totNum = 6
ROUND = 3627, SUM = 11396433, bChange = 0.00175854, totNum = 6
ROUND = 3628, SUM = 11396433, bChange = 0.00175855, totNum = 6
ROUND = 3629, SUM = 11396433, bChange = 0.00175856, totNum = 6
ROUND = 3630, SUM = 11396433, bChange = 0.00175857, totNum = 6
ROUND = 3631, SUM = 11396433, bChange = 0.00175858, totNum = 6
ROUND = 3632, SUM = 11396433, bChange = 0.00175859, totNum = 6
ROUND = 3633, SUM = 11396433, bChange = 0.00175859, totNum = 6
ROUND = 3634, SUM = 11396433, bChange = 0.0017586, totNum = 6
ROUND = 3635, SUM = 11396433, bChange = 0.00175861, totNum = 6
ROUND = 3636, SUM = 11396433, bChange = 0.00175862, totNum = 6
ROUND = 3637, SUM = 11396433, bChange = 0.00175863, totNum = 6
ROUND = 3638, SUM = 11396433, bChange = 0.00175864, totNum = 6
ROUND = 3639, SUM = 11396433, bChange = 0.00175865, totNum = 6
ROUND = 3640, SUM = 11396433, bChange = 0.00175866, totNum = 6
ROUND = 3641, SUM = 11396433, bChange = 0.00175867, totNum = 6
ROUND = 3642, SUM = 11396433, bChange = 0.00175868, totNum = 6
ROUND = 3643, SUM = 11396433, bChange = 0.00175868, totNum = 6
ROUND = 3644, SUM = 11396433, bChange = 0.00175869, totNum = 6
ROUND = 3645, SUM = 11396433, bChange = 0.0017587, totNum = 6
ROUND = 3646, SUM = 11396433, bChange = 0.00175871, totNum = 6
ROUND = 3647, SUM = 11396433, bChange = 0.00175872, totNum = 6
ROUND = 3648, SUM = 11396433, bChange = 0.00175873, totNum = 6
ROUND = 3649, SUM = 11396433, bChange = 0.00175874, totNum = 6
ROUND = 3650, SUM = 11396433, bChange = 0.00175875, totNum = 6
ROUND = 3651, SUM = 11396433.0000001, bChange = 0.00175875, totNum = 6
ROUND = 3652, SUM = 11396433, bChange = 0.00175876, totNum = 6
ROUND = 3653, SUM = 11396433, bChange = 0.00175877, totNum = 6
ROUND = 3654, SUM = 11396433, bChange = 0.00175878, totNum = 6
ROUND = 3655, SUM = 11396433, bChange = 0.00175879, totNum = 6
ROUND = 3656, SUM = 11396433, bChange = 0.0017588, totNum = 6
ROUND = 3657, SUM = 11396433, bChange = 0.00175881, totNum = 6
ROUND = 3658, SUM = 11396433, bChange = 0.00175881, totNum = 6
ROUND = 3659, SUM = 11396433.0000001, bChange = 0.00175882, totNum = 6
ROUND = 3660, SUM = 11396433, bChange = 0.00175883, totNum = 6
ROUND = 3661, SUM = 11396433, bChange = 0.00175884, totNum = 6
ROUND = 3662, SUM = 11396433, bChange = 0.00175885, totNum = 6
ROUND = 3663, SUM = 11396433.0000001, bChange = 0.00175886, totNum = 6
ROUND = 3664, SUM = 11396433, bChange = 0.00175887, totNum = 6
ROUND = 3665, SUM = 11396433, bChange = 0.00175887, totNum = 6
ROUND = 3666, SUM = 11396433, bChange = 0.00175888, totNum = 6
ROUND = 3667, SUM = 11396433, bChange = 0.00175889, totNum = 6
ROUND = 3668, SUM = 11396433, bChange = 0.0017589, totNum = 6
ROUND = 3669, SUM = 11396433, bChange = 0.00175891, totNum = 6
ROUND = 3670, SUM = 11396433, bChange = 0.00175892, totNum = 6
ROUND = 3671, SUM = 11396433.0000001, bChange = 0.00175893, totNum = 6
ROUND = 3672, SUM = 11396433, bChange = 0.00175893, totNum = 6
ROUND = 3673, SUM = 11396433, bChange = 0.00175894, totNum = 6
ROUND = 3674, SUM = 11396433, bChange = 0.00175895, totNum = 6
ROUND = 3675, SUM = 11396433, bChange = 0.00175896, totNum = 6
ROUND = 3676, SUM = 11396433, bChange = 0.00175897, totNum = 6
ROUND = 3677, SUM = 11396433, bChange = 0.00175898, totNum = 6
ROUND = 3678, SUM = 11396433, bChange = 0.00175898, totNum = 6
ROUND = 3679, SUM = 11396433, bChange = 0.00175899, totNum = 6
ROUND = 3680, SUM = 11396433.0000001, bChange = 0.001759, totNum = 6
ROUND = 3681, SUM = 11396433.0000001, bChange = 0.00175901, totNum = 6
ROUND = 3682, SUM = 11396433, bChange = 0.00175902, totNum = 6
ROUND = 3683, SUM = 11396433, bChange = 0.00175903, totNum = 6
ROUND = 3684, SUM = 11396433, bChange = 0.00175903, totNum = 6
ROUND = 3685, SUM = 11396433, bChange = 0.00175904, totNum = 6
ROUND = 3686, SUM = 11396433, bChange = 0.00175905, totNum = 6
ROUND = 3687, SUM = 11396433, bChange = 0.00175906, totNum = 6
ROUND = 3688, SUM = 11396433, bChange = 0.00175907, totNum = 6
ROUND = 3689, SUM = 11396433, bChange = 0.00175907, totNum = 6
ROUND = 3690, SUM = 11396433, bChange = 0.00175908, totNum = 6
ROUND = 3691, SUM = 11396433, bChange = 0.00175909, totNum = 6
ROUND = 3692, SUM = 11396433, bChange = 0.0017591, totNum = 6
ROUND = 3693, SUM = 11396433.0000001, bChange = 0.00175911, totNum = 6
ROUND = 3694, SUM = 11396433, bChange = 0.00175912, totNum = 6
ROUND = 3695, SUM = 11396433, bChange = 0.00175912, totNum = 6
ROUND = 3696, SUM = 11396433, bChange = 0.00175913, totNum = 6
ROUND = 3697, SUM = 11396433, bChange = 0.00175914, totNum = 6
ROUND = 3698, SUM = 11396433, bChange = 0.00175915, totNum = 6
ROUND = 3699, SUM = 11396433, bChange = 0.00175916, totNum = 6
ROUND = 3700, SUM = 11396433, bChange = 0.00175916, totNum = 6
ROUND = 3701, SUM = 11396433, bChange = 0.00175917, totNum = 6
ROUND = 3702, SUM = 11396433, bChange = 0.00175918, totNum = 6
ROUND = 3703, SUM = 11396433, bChange = 0.00175919, totNum = 6
ROUND = 3704, SUM = 11396433, bChange = 0.0017592, totNum = 6
ROUND = 3705, SUM = 11396433, bChange = 0.0017592, totNum = 6
ROUND = 3706, SUM = 11396433, bChange = 0.00175921, totNum = 6
ROUND = 3707, SUM = 11396433, bChange = 0.00175922, totNum = 6
ROUND = 3708, SUM = 11396433, bChange = 0.00175923, totNum = 6
ROUND = 3709, SUM = 11396433, bChange = 0.00175924, totNum = 6
ROUND = 3710, SUM = 11396433, bChange = 0.00175924, totNum = 6
ROUND = 3711, SUM = 11396433, bChange = 0.00175925, totNum = 6
ROUND = 3712, SUM = 11396433, bChange = 0.00175926, totNum = 6
ROUND = 3713, SUM = 11396433, bChange = 0.00175927, totNum = 6
ROUND = 3714, SUM = 11396433, bChange = 0.00175927, totNum = 6
ROUND = 3715, SUM = 11396433, bChange = 0.00175928, totNum = 6
ROUND = 3716, SUM = 11396433, bChange = 0.00175929, totNum = 6
ROUND = 3717, SUM = 11396433.0000001, bChange = 0.0017593, totNum = 6
ROUND = 3718, SUM = 11396433, bChange = 0.00175931, totNum = 6
ROUND = 3719, SUM = 11396433, bChange = 0.00175931, totNum = 6
ROUND = 3720, SUM = 11396433, bChange = 0.00175932, totNum = 6
ROUND = 3721, SUM = 11396433, bChange = 0.00175933, totNum = 6
ROUND = 3722, SUM = 11396433, bChange = 0.00175934, totNum = 6
ROUND = 3723, SUM = 11396433, bChange = 0.00175934, totNum = 6
ROUND = 3724, SUM = 11396433, bChange = 0.00175935, totNum = 6
ROUND = 3725, SUM = 11396433, bChange = 0.00175936, totNum = 6
ROUND = 3726, SUM = 11396433, bChange = 0.00175937, totNum = 6
ROUND = 3727, SUM = 11396433, bChange = 0.00175937, totNum = 6
ROUND = 3728, SUM = 11396433, bChange = 0.00175938, totNum = 6
ROUND = 3729, SUM = 11396433, bChange = 0.00175939, totNum = 6
ROUND = 3730, SUM = 11396433, bChange = 0.0017594, totNum = 6
ROUND = 3731, SUM = 11396433, bChange = 0.00175941, totNum = 6
ROUND = 3732, SUM = 11396433, bChange = 0.00175941, totNum = 6
ROUND = 3733, SUM = 11396433, bChange = 0.00175942, totNum = 6
ROUND = 3734, SUM = 11396433, bChange = 0.00175943, totNum = 6
ROUND = 3735, SUM = 11396433, bChange = 0.00175944, totNum = 6
ROUND = 3736, SUM = 11396433, bChange = 0.00175944, totNum = 6
ROUND = 3737, SUM = 11396433, bChange = 0.00175945, totNum = 6
ROUND = 3738, SUM = 11396433, bChange = 0.00175946, totNum = 6
ROUND = 3739, SUM = 11396433, bChange = 0.00175947, totNum = 6
ROUND = 3740, SUM = 11396433, bChange = 0.00175947, totNum = 6
ROUND = 3741, SUM = 11396433, bChange = 0.00175948, totNum = 6
ROUND = 3742, SUM = 11396433, bChange = 0.00175949, totNum = 6
ROUND = 3743, SUM = 11396433.0000001, bChange = 0.0017595, totNum = 6
ROUND = 3744, SUM = 11396433, bChange = 0.0017595, totNum = 6
ROUND = 3745, SUM = 11396433, bChange = 0.00175951, totNum = 6
ROUND = 3746, SUM = 11396433, bChange = 0.00175952, totNum = 6
ROUND = 3747, SUM = 11396433, bChange = 0.00175952, totNum = 6
ROUND = 3748, SUM = 11396433, bChange = 0.00175953, totNum = 6
